,x,y,year,in_drugbank
CHEMBL71838,14.2102004494,7.10475590488,1998,False
CHEMBL71899,-36.1504970448,6.95095778095,1995,False
CHEMBL719,-3.24174276891,-28.1855501785,0,True
CHEMBL71907,14.1615805953,7.16358184935,1998,False
CHEMBL72,4.18771403957,-9.1603435184,0,True
CHEMBL720,-18.1474546873,6.67647483006,0,True
CHEMBL72062,-35.6527733833,4.85261788143,1995,False
CHEMBL72088,20.5985510377,17.8666551589,1994,False
CHEMBL72092,22.3530056912,15.933642456,1994,False
CHEMBL72107,-26.6543257838,21.5203008384,1998,False
CHEMBL72158,-27.3632045017,21.3460766424,1998,False
CHEMBL72167,-24.6848407325,23.0648741875,1998,False
CHEMBL72178,-25.8357075747,22.4587136294,1998,False
CHEMBL72285,-37.4407381983,5.95428452312,1995,False
CHEMBL723,-11.6685142477,24.1443625576,0,True
CHEMBL7257,0.948493921366,24.1775035268,1992,False
CHEMBL726,2.64236933716,-8.0155736802,0,True
CHEMBL727,21.0469891137,-19.9952107386,0,True
CHEMBL72700,21.2273727236,15.907762591,1994,False
CHEMBL728,-0.419155255734,-10.6722190139,0,True
CHEMBL729,-13.9530374806,-26.2505674103,0,True
CHEMBL72981,21.3525649758,15.2567098865,1994,False
CHEMBL730,13.6539049356,-17.571891238,0,True
CHEMBL73112,-38.0316347428,5.39648570952,1995,False
CHEMBL7318,1.89731927236,22.9133626989,2000,False
CHEMBL73190,-24.7559649689,24.7761728535,1998,False
CHEMBL73281,-27.6030885942,21.8363443078,1998,False
CHEMBL734,4.03639193747,10.9876246408,0,True
CHEMBL73429,-25.3936735394,24.6303726506,1998,False
CHEMBL73446,20.0529194327,15.0738171634,1994,False
CHEMBL73670,-25.3599423158,24.2383828969,1998,False
CHEMBL73943,-24.7234715394,24.7964859302,1998,False
CHEMBL741,13.0991469305,3.53744814606,0,True
CHEMBL7413,-15.4778967331,1.48847474274,0,True
CHEMBL742,2.65378634925,-2.27790683005,0,True
CHEMBL74208,-25.6760650927,17.5399926776,1995,False
CHEMBL744,-0.84402946469,31.4720281556,0,True
