,x,y,year,in_drugbank
CHEMBL1237044,-6.77205032775,18.1917978492,0,True
CHEMBL1237046,-47.6842513516,2.91711506778,0,True
CHEMBL1237054,44.4897885547,11.6750036666,0,True
CHEMBL1237119,27.1484295855,27.8699342947,0,True
CHEMBL1237121,34.409715428,5.28227103166,0,True
CHEMBL1237122,32.4471840803,22.2111894016,0,True
CHEMBL1237123,-20.669478482,20.9422850991,0,True
CHEMBL1237132,9.46436664014,-45.5750275092,0,True
CHEMBL1238,-23.0295057773,38.3393370572,0,True
CHEMBL1239,2.1872053336,-19.9546639691,0,True
CHEMBL1241,20.3256372799,-12.1232409185,0,True
CHEMBL1242,34.4236072391,-9.23367263747,0,True
CHEMBL1251,-51.3339248442,20.4912268465,0,True
CHEMBL1252,-53.0376568407,19.6239959678,0,True
CHEMBL1254682,12.8753501072,26.4658496502,0,True
CHEMBL1255800,44.2116859411,13.4274019885,0,True
CHEMBL1256,-44.2486004462,-6.81546130021,0,True
CHEMBL1257,-42.8492165508,-6.77065800279,0,True
CHEMBL1258006,22.2106077022,7.80628652832,0,True
CHEMBL1259,-17.8153500709,18.7979939286,0,True
CHEMBL126,38.0583496415,-46.1513220082,0,True
CHEMBL1262,33.9510308667,-20.1926775941,0,True
CHEMBL1263,-2.91196744679,27.7492429342,0,True
CHEMBL1265,10.2620112007,12.6685720794,0,True
CHEMBL1266,-11.8592002976,-5.91692256702,0,True
CHEMBL127,40.9980835668,7.36974961913,0,True
CHEMBL12713,15.32032827,-19.1186562307,0,True
CHEMBL1272,12.5049997685,7.14900145083,0,True
CHEMBL1274,2.8348109585,-47.8558750335,0,True
CHEMBL1276308,43.4232899517,46.8487391975,0,True
CHEMBL1278,-19.2744842939,31.5526471401,0,True
CHEMBL1279,-11.5106599283,28.8584763925,0,True
CHEMBL128,-15.6746567592,30.9564019945,0,True
CHEMBL1282,30.4249826319,-13.663199484,0,True
CHEMBL12856,21.6179672972,-7.53798064293,0,True
CHEMBL1286,-38.9252204567,13.7687578814,0,True
CHEMBL1289,42.2739535261,-28.0399030689,0,True
CHEMBL1289110,22.1140183441,-24.5235731916,0,True
CHEMBL1289601,-9.44324804159,-31.5942806243,0,True
CHEMBL1289926,13.8155324357,-9.44569504835,0,True
CHEMBL129,-26.0693724812,-36.4097241943,0,True
CHEMBL1290,-24.8883391192,13.0519300452,0,True
CHEMBL1290003,7.68871133104,0.0694500778696,0,True
CHEMBL1291,-25.0016365413,6.26311795289,0,True
CHEMBL1292,23.1257852411,-39.3184816019,0,True
CHEMBL1295,35.9836976386,-20.8465645145,0,True
CHEMBL1296,-2.29222605491,55.5940386373,0,True
CHEMBL1297,-18.3724864864,-7.11062062851,0,True
CHEMBL13,-20.9237727351,4.75792660994,0,True
CHEMBL130,4.63611344813,-39.6372681706,0,True
CHEMBL1301,-11.2607232117,7.68665435351,0,True
CHEMBL1303,11.9988346195,22.4791940051,0,True
CHEMBL1305,-9.53623699865,-3.99284892306,0,True
CHEMBL1306,35.1590915256,-12.7186284958,0,True
CHEMBL1308,-34.5717111789,-29.0712316912,0,True
CHEMBL131,49.3904622425,31.5018779918,0,True
CHEMBL1311,-25.5074254022,-56.2070637651,0,True
CHEMBL1314,-34.583508153,47.0715120702,0,True
CHEMBL1316,-17.8371982451,-8.7623966639,0,True
CHEMBL13209,32.2663532785,-40.6832757377,0,True
CHEMBL1321,15.6296502352,-28.7247379243,0,True
CHEMBL1323,-3.58884599672,-39.681795328,0,True
CHEMBL1324,-23.0062739485,-7.01146399729,0,True
CHEMBL132530,43.8438916776,36.7134919552,0,True
CHEMBL1328,-41.5147123296,25.458108222,0,True
CHEMBL13280,31.5979729795,-38.9160763489,0,True
CHEMBL13291,32.6925635358,-33.3643216538,0,True
CHEMBL1331216,5.56898573062,1.65020243286,0,True
CHEMBL1332032,14.8442265778,8.34374145557,0,True
CHEMBL1336,-8.31980083014,-35.7886199218,0,True
CHEMBL1337,16.69398392,6.59141196683,0,True
CHEMBL134,42.4748414571,-21.098478554,0,True
CHEMBL1341,-41.5378035201,-6.08634693669,0,True
CHEMBL134342,-25.2994962369,37.0221901416,0,True
CHEMBL1346,-0.920543875752,-11.959633007,0,True
CHEMBL134713,-5.83623355903,14.4009770995,0,True
CHEMBL1349,-41.6475321017,-39.8422862523,0,True
CHEMBL135,28.1072889138,33.2198922576,0,True
CHEMBL1350,21.569677712,-31.7760333721,0,True
CHEMBL135400,42.0559050259,-11.2429771386,0,True
CHEMBL1358,27.7183441309,32.3447427471,0,True
CHEMBL1359,39.8439199933,7.67688295305,0,True
CHEMBL1360,-19.2759637013,22.0142124241,0,True
CHEMBL1363,-2.78864624914,14.2038751173,0,True
CHEMBL1364,1.27292838177,31.135292946,0,True
CHEMBL136560,0.112933915347,10.5158998631,0,True
CHEMBL1369414,-25.1772729134,8.56858428514,0,True
CHEMBL137,-16.9173896866,-36.5915346735,0,True
CHEMBL1370,50.0364947837,34.2880094361,0,True
CHEMBL1371,22.7789197514,-27.2267367526,0,True
CHEMBL1372950,-22.5091663023,32.7811807941,0,True
CHEMBL1373,-10.1674799848,-7.28237186401,0,True
CHEMBL1377,25.2954257782,-34.3168991682,0,True
CHEMBL137781,-16.4105552727,35.6669168482,2002,False
CHEMBL1378,17.0507813732,-37.4050057803,0,True
CHEMBL1380,-34.9797024648,-40.4926700601,0,True
CHEMBL1382,-1.41283503782,11.2545532101,0,True
CHEMBL1388,2.82609060264,20.6301207779,0,True
CHEMBL1389,36.9658970075,46.2701952096,0,True
CHEMBL138989,-16.0095624103,35.5906861256,2002,False
CHEMBL139,31.364319999,-24.1514312143,0,True
CHEMBL1393,42.2799810206,42.2624544826,0,True
CHEMBL139367,-15.9608565092,-42.6389193637,0,True
CHEMBL1395,40.9119268415,39.0676082371,0,True
CHEMBL1396,21.2624366547,15.4282757066,0,True
CHEMBL1397,34.7722099855,-11.4959684313,0,True
CHEMBL1398031,33.8317195106,31.9663426868,0,True
CHEMBL1399,30.8346934852,-9.90130470389,0,True
CHEMBL1401,15.6477977312,7.85940066623,0,True
CHEMBL1404,-15.1892184698,10.7748454894,0,True
CHEMBL1405,23.1363634859,32.3696810694,0,True
CHEMBL14060,7.91329176082,21.3201261629,0,True
CHEMBL141,-21.5233549069,-40.6352726621,0,True
CHEMBL1410,-29.1672633701,3.36660456369,0,True
